2
   325.000000     0.000000     0.000000   348.209707  125.000000
   272.214316     5.562956    48.209065   276.506229    0.000001
    52.785684    -5.562956   -48.209065    71.703478    0.000001
2
   325.000000     0.000000     0.000000   348.209707  125.000000
   272.044594     5.045953    48.315570   276.347819    0.000004
    52.955406    -5.045953   -48.315570    71.861888    0.000001
2
   325.000000     0.000000     0.000000   348.209707  125.000000
   271.891153     4.525155    48.411858   276.204606    0.000005
    53.108847    -4.525155   -48.411858    72.005101    0.000000
2
   325.000000     0.000000     0.000000   348.209707  125.000000
   271.754208     4.000939    48.497794   276.076789    0.000004
    53.245792    -4.000939   -48.497794    72.132918    0.000001
2
   325.000000     0.000000     0.000000   348.209707  125.000000
   271.633951     3.473687    48.573258   275.964548   -0.000004
    53.366049    -3.473687   -48.573258    72.245159    0.000001
2
   325.000000     0.000000     0.000000   348.209707  125.000000
   271.530554     2.943788    48.638143   275.868042    0.000003
    53.469446    -2.943788   -48.638143    72.341665    0.000001
2
   325.000000     0.000000     0.000000   348.209707  125.000000
   271.444162     2.411641    48.692356   275.787408    0.000003
    53.555838    -2.411641   -48.692356    72.422299    0.000001
2
   325.000000     0.000000     0.000000   348.209707  125.000000
   271.374899     1.877645    48.735820   275.722762   -0.000001
    53.625101    -1.877645   -48.735820    72.486945    0.000001
2
   325.000000     0.000000     0.000000   348.209707  125.000000
   271.322865     1.342208    48.768473   275.674196   -0.000001
    53.677135    -1.342208   -48.768473    72.535511    0.000000
2
   325.000000     0.000000     0.000000   348.209707  125.000000
   271.288133     0.805738    48.790268   275.641780    0.000003
    53.711867    -0.805738   -48.790268    72.567927    0.000001
2
   325.000000     0.000000     0.000000   348.209707  125.000000
   271.270755     0.268648    48.801173   275.625560   -0.000003
    53.729245    -0.268648   -48.801173    72.584147    0.000001
2
   325.000000     0.000000     0.000000   348.209707  125.000000
   271.270755    -0.268648    48.801173   275.625560   -0.000003
    53.729245     0.268648   -48.801173    72.584147    0.000001
2
   325.000000     0.000000     0.000000   348.209707  125.000000
   271.288133    -0.805738    48.790268   275.641780    0.000003
    53.711867     0.805738   -48.790268    72.567927    0.000001
2
   325.000000     0.000000     0.000000   348.209707  125.000000
   271.322865    -1.342208    48.768473   275.674196   -0.000001
    53.677135     1.342208   -48.768473    72.535511    0.000000
2
   325.000000     0.000000     0.000000   348.209707  125.000000
   271.374899    -1.877645    48.735820   275.722762   -0.000001
    53.625101     1.877645   -48.735820    72.486945    0.000001
2
   325.000000     0.000000     0.000000   348.209707  125.000000
   271.444162    -2.411641    48.692356   275.787408    0.000003
    53.555838     2.411641   -48.692356    72.422299    0.000001
2
   325.000000     0.000000     0.000000   348.209707  125.000000
   271.530554    -2.943788    48.638143   275.868042    0.000003
    53.469446     2.943788   -48.638143    72.341665    0.000001
2
   325.000000     0.000000     0.000000   348.209707  125.000000
   271.633951    -3.473687    48.573258   275.964548   -0.000004
    53.366049     3.473687   -48.573258    72.245159    0.000001
2
   325.000000     0.000000     0.000000   348.209707  125.000000
   271.754208    -4.000939    48.497794   276.076789    0.000004
    53.245792     4.000939   -48.497794    72.132918    0.000001
2
   325.000000     0.000000     0.000000   348.209707  125.000000
   271.891153    -4.525155    48.411858   276.204606    0.000005
    53.108847     4.525155   -48.411858    72.005101    0.000000
2
   325.000000     0.000000     0.000000   348.209707  125.000000
   272.044594    -5.045953    48.315570   276.347819    0.000004
    52.955406     5.045953   -48.315570    71.861888    0.000001
2
   325.000000     0.000000     0.000000   348.209707  125.000000
   272.214316    -5.562956    48.209065   276.506229    0.000001
    52.785684     5.562956   -48.209065    71.703478    0.000001
2
   325.000000     0.000000     0.000000   348.209707  125.000000
   272.459010     8.748803    47.661221   276.734612    0.000004
    52.540990    -8.748803   -47.661221    71.475095   -0.000001
2
   325.000000     0.000000     0.000000   348.209707  125.000000
   272.187715     8.252096    47.830068   276.481400    0.000005
    52.812285    -8.252096   -47.830068    71.728307    0.000000
2
   325.000000     0.000000     0.000000   348.209707  125.000000
   271.931491     7.749320    47.989536   276.242255   -0.000005
    53.068509    -7.749320   -47.989536    71.967452    0.000001
2
   325.000000     0.000000     0.000000   348.209707  125.000000
   271.690686     7.240799    48.139408   276.017500   -0.000005
    53.309314    -7.240799   -48.139408    72.192207    0.000000
2
   325.000000     0.000000     0.000000   348.209707  125.000000
   271.465628     6.726869    48.279478   275.807444   -0.000005
    53.534372    -6.726869   -48.279478    72.402263    0.000000
2
   325.000000     0.000000     0.000000   348.209707  125.000000
   271.256630     6.207878    48.409553   275.612376    0.000005
    53.743370    -6.207878   -48.409553    72.597331    0.000001
2
   325.000000     0.000000     0.000000   348.209707  125.000000
   271.063982     5.684187    48.529453   275.432569    0.000004
    53.936018    -5.684187   -48.529453    72.777137   -0.000001
2
   325.000000     0.000000     0.000000   348.209707  125.000000
   270.887957     5.156165    48.639007   275.268276    0.000004
    54.112043    -5.156165   -48.639007    72.941430    0.000001
2
   325.000000     0.000000     0.000000   348.209707  125.000000
   270.728802     4.624194    48.738061   275.119730    0.000002
    54.271198    -4.624194   -48.738061    73.089977    0.000001
2
   325.000000     0.000000     0.000000   348.209707  125.000000
   270.586745     4.088663    48.826474   274.987142    0.000004
    54.413255    -4.088663   -48.826474    73.222565    0.000000
2
   325.000000     0.000000     0.000000   348.209707  125.000000
   270.461991     3.549972    48.904117   274.870704   -0.000002
    54.538009    -3.549972   -48.904117    73.339003   -0.000001
2
   325.000000     0.000000     0.000000   348.209707  125.000000
   270.354720     3.008525    48.970881   274.770582   -0.000003
    54.645280    -3.008525   -48.970881    73.439125   -0.000001
2
   325.000000     0.000000     0.000000   348.209707  125.000000
   270.265086     2.464735    49.026666   274.686923    0.000005
    54.734914    -2.464735   -49.026666    73.522784   -0.000001
2
   325.000000     0.000000     0.000000   348.209707  125.000000
   270.193222     1.919021    49.071393   274.619849   -0.000003
    54.806778    -1.919021   -49.071393    73.589858    0.000001
2
   325.000000     0.000000     0.000000   348.209707  125.000000
   270.139231     1.371805    49.104996   274.569457    0.000002
    54.860769    -1.371805   -49.104996    73.640250   -0.000001
2
   325.000000     0.000000     0.000000   348.209707  125.000000
   270.103193     0.823514    49.127425   274.535821   -0.000004
    54.896807    -0.823514   -49.127425    73.673886   -0.000001
2
   325.000000     0.000000     0.000000   348.209707  125.000000
   270.085160     0.274576    49.138648   274.518990   -0.000001
    54.914840    -0.274576   -49.138648    73.690717    0.000001
2
   325.000000     0.000000     0.000000   348.209707  125.000000
   270.085160    -0.274576    49.138648   274.518990   -0.000001
    54.914840     0.274576   -49.138648    73.690717    0.000001
2
   325.000000     0.000000     0.000000   348.209707  125.000000
   270.103193    -0.823514    49.127425   274.535821   -0.000004
    54.896807     0.823514   -49.127425    73.673886   -0.000001
2
   325.000000     0.000000     0.000000   348.209707  125.000000
   270.139231    -1.371805    49.104996   274.569457    0.000002
    54.860769     1.371805   -49.104996    73.640250   -0.000001
2
   325.000000     0.000000     0.000000   348.209707  125.000000
   270.193222    -1.919021    49.071393   274.619849   -0.000003
    54.806778     1.919021   -49.071393    73.589858    0.000001
2
   325.000000     0.000000     0.000000   348.209707  125.000000
   270.265086    -2.464735    49.026666   274.686923    0.000005
    54.734914     2.464735   -49.026666    73.522784   -0.000001
2
   325.000000     0.000000     0.000000   348.209707  125.000000
   270.354720    -3.008525    48.970881   274.770582   -0.000003
    54.645280     3.008525   -48.970881    73.439125   -0.000001
2
   325.000000     0.000000     0.000000   348.209707  125.000000
   270.461991    -3.549972    48.904117   274.870704   -0.000002
    54.538009     3.549972   -48.904117    73.339003   -0.000001
2
   325.000000     0.000000     0.000000   348.209707  125.000000
   270.586745    -4.088663    48.826474   274.987142    0.000004
    54.413255     4.088663   -48.826474    73.222565    0.000000
2
   325.000000     0.000000     0.000000   348.209707  125.000000
   270.728802    -4.624194    48.738061   275.119730    0.000002
    54.271198     4.624194   -48.738061    73.089977    0.000001
2
   325.000000     0.000000     0.000000   348.209707  125.000000
   270.887957    -5.156165    48.639007   275.268276    0.000004
    54.112043     5.156165   -48.639007    72.941430    0.000001
2
   325.000000     0.000000     0.000000   348.209707  125.000000
   271.063982    -5.684187    48.529453   275.432569    0.000004
    53.936018     5.684187   -48.529453    72.777137   -0.000001
2
   325.000000     0.000000     0.000000   348.209707  125.000000
   271.256630    -6.207878    48.409553   275.612376    0.000005
    53.743370     6.207878   -48.409553    72.597331    0.000001
2
   325.000000     0.000000     0.000000   348.209707  125.000000
   271.465628    -6.726869    48.279478   275.807444   -0.000005
    53.534372     6.726869   -48.279478    72.402263    0.000000
2
   325.000000     0.000000     0.000000   348.209707  125.000000
   271.690686    -7.240799    48.139408   276.017500   -0.000005
    53.309314     7.240799   -48.139408    72.192207    0.000000
2
   325.000000     0.000000     0.000000   348.209707  125.000000
   271.931491    -7.749320    47.989536   276.242255   -0.000005
    53.068509     7.749320   -47.989536    71.967452    0.000001
2
   325.000000     0.000000     0.000000   348.209707  125.000000
   272.187715    -8.252096    47.830068   276.481400    0.000005
    52.812285     8.252096   -47.830068    71.728307    0.000000
2
   325.000000     0.000000     0.000000   348.209707  125.000000
   272.459010    -8.748803    47.661221   276.734612    0.000004
    52.540990     8.748803   -47.661221    71.475095   -0.000001
2
   325.000000     0.000000     0.000000   348.209707  125.000000
   272.953469    11.365672    46.956475   277.196113    0.000004
    52.046531   -11.365672   -46.956475    71.013594    0.000001
2
   325.000000     0.000000     0.000000   348.209707  125.000000
   272.600341    10.894980    47.174411   276.866523   -0.000004
    52.399659   -10.894980   -47.174411    71.343184    0.000001
2
   325.000000     0.000000     0.000000   348.209707  125.000000
   272.260734    10.416522    47.384002   276.549552   -0.000001
    52.739266   -10.416522   -47.384002    71.660154    0.000001
2
   325.000000     0.000000     0.000000   348.209707  125.000000
   271.935088     9.930559    47.584977   276.245612    0.000005
    53.064912    -9.930559   -47.584977    71.964095    0.000001
2
   325.000000     0.000000     0.000000   348.209707  125.000000
   271.623829     9.437367    47.777073   275.955100   -0.000003
    53.376171    -9.437367   -47.777073    72.254607    0.000001
2
   325.000000     0.000000     0.000000   348.209707  125.000000
   271.327372     8.937237    47.960034   275.678403   -0.000005
    53.672628    -8.937237   -47.960034    72.531304    0.000001
2
   325.000000     0.000000     0.000000   348.209707  125.000000
   271.046117     8.430474    48.133613   275.415895   -0.000001
    53.953883    -8.430474   -48.133613    72.793812   -0.000001
2
   325.000000     0.000000     0.000000   348.209707  125.000000
   270.780447     7.917401    48.297573   275.167933   -0.000001
    54.219553    -7.917401   -48.297573    73.041774    0.000001
2
   325.000000     0.000000     0.000000   348.209707  125.000000
   270.530729     7.398351    48.451689   274.934860   -0.000005
    54.469271    -7.398351   -48.451689    73.274847    0.000001
2
   325.000000     0.000000     0.000000   348.209707  125.000000
   270.297311     6.873674    48.595744   274.717000    0.000000
    54.702689    -6.873674   -48.595744    73.492706    0.000001
2
   325.000000     0.000000     0.000000   348.209707  125.000000
   270.080523     6.343730    48.729537   274.514662    0.000004
    54.919477    -6.343730   -48.729537    73.695045    0.000001
2
   325.000000     0.000000     0.000000   348.209707  125.000000
   269.880672     5.808893    48.852877   274.328132    0.000004
    55.119328    -5.808893   -48.852877    73.881575   -0.000001
2
   325.000000     0.000000     0.000000   348.209707  125.000000
   269.698045     5.269548    48.965586   274.157678   -0.000004
    55.301955    -5.269548   -48.965586    74.052029    0.000001
2
   325.000000     0.000000     0.000000   348.209707  125.000000
   269.532907     4.726090    49.067503   274.003547    0.000004
    55.467093    -4.726090   -49.067503    74.206160    0.000001
2
   325.000000     0.000000     0.000000   348.209707  125.000000
   269.385497     4.178926    49.158478   273.865962    0.000003
    55.614503    -4.178926   -49.158478    74.343744    0.000001
2
   325.000000     0.000000     0.000000   348.209707  125.000000
   269.256032     3.628469    49.238379   273.745127    0.000003
    55.743968    -3.628469   -49.238379    74.464580    0.000001
2
   325.000000     0.000000     0.000000   348.209707  125.000000
   269.144702     3.075143    49.307087   273.641218    0.000006
    55.855298    -3.075143   -49.307087    74.568489   -0.000001
2
   325.000000     0.000000     0.000000   348.209707  125.000000
   269.051673     2.519376    49.364500   273.554389    0.000005
    55.948327    -2.519376   -49.364500    74.655318    0.000001
2
