 1  264
       149  1      -211     -0.48384352      -0.12117175      -0.12900627       0.53376919
       158  1      -211     16.06670040       1.36560748      -2.29678037      16.28798408
       159  1     -2112     40.17480194       4.77398049      -3.53061932      40.62208347
       160  1      2212     18.75194420       2.58094370      -2.43784086      19.10811609
       164  1      -211     17.23681209       1.66824065      -1.48440489      17.38141696
       174  1      2112      8.28744217       2.11939225      -1.98221972       8.83094038
       177  1       211      0.73890104       0.02151786      44.12640903      44.13282102
       179  1      -211      0.03610946       0.00499452       0.28255720       0.31724942
       180  1       211     -0.15094526      -0.12822225       4.01015394       4.01746684
       182  1       321     -1.03882654      -0.24000212      11.09062679      11.15268601
       183  1      -211     -0.27298875      -0.42372262       4.04564612       4.07931318
       185  1        22     -0.02104040       0.05895345       0.16441088       0.17592369
       186  1      -211      0.22624922       0.05578176     147.76682528     147.76707493
       187  1       211      0.31561285      -0.41763080      70.26153533      70.26362398
       188  1      -211      0.24026213       0.00170246     753.77974187     753.77979309
       190  1        22     -0.23377525      -0.00876148     -43.09786242      43.09849733
       191  1        22     -0.00700300       0.04322764      -6.90742256       6.90756137
       192  1        22      0.03909288      -0.08155305     -34.15013233      34.15025209
       193  1        22     -0.10676124      -0.36204960    -163.61185982     163.61229524
       194  1      -211     -0.41468747      -0.20491892     -36.21950484      36.22272723
       196  1       211      0.28958322       0.67788720      -8.35108716       8.38471980
       198  1     -2212      0.58485615       0.61963678     -23.53338060      23.56748522
       199  1       211     -0.01882367      -0.08299975      -0.99408344       1.00743484
       200  1      -211      0.04752125       0.18683335      -0.63924891       0.68211723
       202  1        22      1.44007764       2.27683743     -13.68356775      13.94624819
       203  1        22      0.44804987       0.82729220      -5.03427967       5.12143855
       204  1      -211      0.43026926       1.33926414      -7.84333445       7.96970107
       205  1       211      0.13291474       0.37080329      -3.73185069       3.75517653
       207  1      -211     -0.02342589       0.46942270      -4.18912224       4.21771637
       209  1        22     -0.14240788       0.10043367      -1.67054742       1.67961174
       210  1        22      0.03103526       0.02609330      -0.29836736       0.30110983
       211  1        22      0.70739961       0.34142313      -4.71082463       4.77586145
       213  1      2112      1.13302143       0.37324134      -7.55134043       7.70250483
       214  1      -211     -0.05903670       0.03192442      -0.88445842       0.89791480
       215  1      -321     -1.00713766       0.18039803      -2.19490293       2.47145899
       216  1       211     -0.04826715       0.09095947      -1.38950558       1.40028886
       219  1       130     -0.18295155       0.27437653      -1.32868786       1.45665391
       220  1       130     -0.28840669      -0.12216746      -0.68809800       0.90512849
       224  1       211     -0.96227292       0.12163493      -0.83915740       1.29012758
       226  1       211     -0.04608047      -0.02608035       0.47915441       0.50186883
       227  1      2112      1.47017877       0.80746940       1.69482836       2.56294116
       228  1      -211      0.47990767       0.06372266       0.59490778       0.77959412
       229  1       211      0.68995152      -0.49118414       0.38921009       0.94247506
       235  1      -211     -0.83547454      -0.49724764      -0.28948776       1.02399017
       238  1       321     -4.34160080      -0.40433773      -1.00756084       4.50242227
       239  1      -211     -3.70519806      -0.68706196      -0.51541564       3.80600576
       240  1        22     -0.18317771      -0.06135136      -0.01739374       0.19396032
       241  1        22     -0.05079695      -0.10415409       0.04396904       0.12394225
       242  1      -211     -1.87032671      -0.30384665      -0.28979903       1.92195422
       243  1       211    -23.36075731      -2.68208766      -4.98048459      24.03629096
       244  1       211     -9.55015148      -0.54588504      -1.53824998       9.68963759
       246  1        22     -0.93490918      -0.23888314      -0.18159208       0.98188391
       247  1        22     -0.03724859       0.00104008       0.01764243       0.04122857
       248  1       211     -0.41204197      -0.46220506       0.02444192       0.63520807
       250  1      2112    -20.57948111     -13.62928556      -0.53717202      24.70716117
       252  1        22     -2.29020433      -1.69150171      -0.17079337       2.85225951
       253  1        22     -0.78747078      -0.26106734      -0.18960535       0.85100915
       254  1      -211     -5.96157140      -3.57034062      -0.95070169       7.01505376
       255  1       211     -1.38706822      -1.06691494      -0.15693111       1.76249053
       257  1       211     -2.71994855      -1.85010218      -0.05852427       3.29300821
       259  1        22     -4.75522500      -2.70833708      -2.39908569       5.97518758
       260  1        22     -0.41089869      -0.27844335      -0.20382899       0.53657683
       264  1        22     -0.28868747      -0.05222551      -0.05350414       0.29821243
       265  1      -211     -1.10624218      -0.07314279       0.76723615       1.35545296
       266  1       211     -1.39336914      -0.43569184       0.83790541       1.68904417
       268  1       211     -6.13464396      -0.81118256       1.48362206       6.36494209
       271  1        22     -1.52841380      -0.27307920       0.23438691       1.57020961
       272  1      -321     64.04468022       6.48008247      -8.99680857      64.99922107
       274  1       321     57.73309102       5.33062992      -8.66459059      58.62460392
       275  1      -211     91.22519640       8.53854522     -13.26451705      92.57920990
       276  1       211      9.81889559       1.05451919      -1.21734306       9.95108663
       278  1        22      5.05335520       0.72069597      -0.71297350       5.15404042
       279  1        22     10.84143313       1.72906395      -1.45267283      11.07414073
       283  1        22     10.37086510       1.07332835      -1.48639190      10.53167781
       284  1        22      1.18596133       0.14755251      -0.13161040       1.20232995
       285  1       211     34.00077680       3.30238545      -2.97327371      34.29020864
       286  1      -211      4.64196275       0.74012294      -0.51724868       4.73102802
       287  1        22     21.66388306       2.95442828      -2.10299719      21.96531523
       288  1        22     18.62287249       2.66223615      -1.77867435      18.89609916
       292  1      -321     20.67648486       3.06265284      -3.30347057      21.16727255
       293  1       211     31.43445739       4.10776233      -4.64733279      32.04084900
       294  1       321     19.68095859       2.76601718      -2.49579786      20.03655734
       296  1     -2112     49.23644086       6.71492906      -7.59179522      50.27758474
       298  1      2112     17.07386170       2.25019785      -3.36451266      17.57221901
       299  1      -211      5.68874579       1.00229463      -1.26984492       5.91594532
       300  1        22      1.53957504       0.19503979      -0.27851178       1.57667392
       301  1        22     27.49567904       4.01804350      -5.20203819      28.27044819
       302  1      -211     27.22577298       6.37174554      -6.92590554      28.80676141
       304  1     -2112     43.18166987       9.07795561     -10.41516733      45.34781575
       305  1       211      7.76524799       1.89082827      -1.94457321       8.22649090
       306  1        22      5.65202951       0.91433422      -0.75770276       5.77542709
       307  1        22     18.40615764       2.81947410      -3.45131824      18.93799543
       308  1        22     -0.01663048      -0.09418174       4.12937759       4.13048497
       309  1        22      0.04655270      -0.14270992       2.43703108       2.44164981
       310  1        22      0.00393243      -0.07816104       0.41271069       0.42006515
       311  1        22      0.07819795      -0.06166830       1.77657805       1.77936715
       314  1        22     -0.01915904      -0.05901276      13.59318694      13.59332854
       315  1        22      0.06299077      -0.20645231     123.78789831     123.78808649
       316  1        22      0.20260723       0.12667560      -8.91298221       8.91618462
       317  1        22      0.08052881       0.07212954      -8.98111112       8.98176177
       318  1        22     -0.05044237      -0.01373946      -0.46810829       0.47101866
       319  1        22     -0.26567220       0.16268969      -5.55375256       5.56248300
       320  1        22      0.20260484       0.32173203      -4.31395477       4.33067731
       321  1        22      0.17066030       0.40689299      -3.76111850       3.78691157
       322  1        22      0.23791335       0.34977096      -2.55665274       2.59141191
       323  1        22      0.17368859       0.13705006      -0.96688803       0.99187847
       324  1        22      0.07926120       0.27880136      -1.20528362       1.23964557
       325  1        22      0.47640980       0.81161239      -4.12855136       4.23445596
       326  1        22      1.47369675       1.87909954     -11.18702381      11.43906897
       327  1        22      0.34123743       0.40379497      -2.78308183       2.83284977
       328  1       130     -0.79278633      -0.13758309      -1.93420425       2.15319781
       329  1        22      0.00942744       0.01253739      -0.01046415       0.01885633
       330  1        22     -0.17516044       0.27910104      -1.20640816       1.25059954
       341  1       211      0.09390377       0.36804562       0.28101904       0.49267331
       342  1      -211      0.17265576      -0.09314587       0.50635476       0.56067914
       343  1        22      0.02715012       0.11178512       0.02657314       0.11806428
       344  1        22     -0.01846820      -0.02642566      -0.02672638       0.04187707
       347  1     -2212     10.41957671       2.28193599       5.08789888      11.85503591
       348  1       211      7.83707416       0.31400370       5.62117592       9.65066983
       350  1       211      8.30009611       2.32942872       4.52052005       9.73511247
       351  1      -211      2.20434430       0.28234394       1.15677572       2.50927514
       352  1        11     -4.29751768      -2.65464916      -1.35873446       5.23086799
       353  1       -12     -1.21088196      -0.52857088      -0.06448746       1.32279285
       356  1        22     -1.11380834      -0.21681465      -0.31801000       1.17843454
       357  1        22     -0.56889582      -0.04997927      -0.08352334       0.57716248
       358  1        22     -3.31795871      -0.53896619      -0.50058309       3.39851703
       359  1        22     -3.09532835      -0.43851458      -0.58079134       3.17972817
       360  1        22     -5.20723134      -4.13834286      -0.41366218       6.66425211
       361  1        22     -2.58876519      -1.93775725      -0.19175641       3.23934853
       362  1        22     -5.61991325      -4.07862880      -0.26528739       6.94902981
       363  1        22     -0.85481986      -0.57971102       0.00087491       1.03285169
       364  1        22     -0.31475203      -0.14005197      -0.12704474       0.36718355
       365  1        22     -0.54558277      -0.38198169      -0.10355758       0.67401391
       366  1        22     -0.95927184      -0.57719140       0.22444786       1.14180962
       367  1        22     -0.91479881      -0.41063781       0.24591698       1.03245117
       369  1      -211     -0.37246803      -0.33731499      -0.07616481       0.52706233
       370  1       211     -1.10622105      -1.19981602      -0.34137769       1.67311148
       372  1       321     -2.27647650      -0.13179379       0.10884917       2.33563780
       374  1        22     -0.63391330      -0.27438811       0.27105641       0.74202863
       375  1        22     -0.04974260      -0.06867998       0.01766751       0.08662220
       376  1        22     -0.60705512      -0.16416246       0.14141254       0.64456399
       377  1        22     -0.48129626      -0.22377953       0.20781099       0.57000770
       381  1      -211     -6.33677487      -1.15471407       1.53585849       6.62317307
       382  1        22      3.15048912       0.29085051      -0.42125231       3.19180658
       383  1        22    110.27075336      10.80405917     -15.25877797     111.84452175
       384  1        22      7.07296603       0.67795945      -0.98084164       7.17276291
       385  1        22     81.09294013       7.38924904     -11.49388658      82.23609529
       386  1        22     12.81325861       1.14359213      -1.63933686      12.96822365
       387  1        22     19.04629553       1.84541494      -2.35984773      19.28045153
       388  1        22      8.35277516       0.81328537      -1.01645223       8.45360639
       389  1        22      0.04317278       0.00496498      -0.01520881       0.04604181
       390  1        22      9.29873182       0.97259461      -1.11447381       9.41564685
       391  1        22      4.18087338       0.45783060      -0.59028567       4.24708703
       392  1      -211      9.36304549       1.15040682      -1.14032840       9.50315134
       393  1       211      2.08168806       0.14462206      -0.37070951       2.12396941
       395  1        22      0.94969530       0.19613743      -0.07444263       0.97259075
       396  1        22      3.22896193       0.41457252      -0.24463815       3.26464597
       397  1        22      0.20921701      -0.01867891      -0.04801577       0.21546734
       398  1        22      1.03178820       0.20770228      -0.22473021       1.07621132
       399  1        22      0.60309870       0.07080264      -0.03770650       0.60841009
       400  1        22      1.21136424       0.23445492      -0.24722008       1.25836807
       401  1        22     94.93721609      22.77952941     -24.71480559     100.71148681
       402  1        22      6.09447848       1.47378536      -1.55390120       6.45982354
       404  1      -211     -0.04272148       0.09964586       0.38074962       0.41976718
       406  1        22     -0.02100233      -0.03564510      -0.12850847       0.13500406
       407  1        22     -0.11372503       0.12516625      -0.46918456       0.49873252
       408  1        22     -0.05409302      -0.10234510      -0.05427528       0.12785296
       409  1        11     -0.03000194      -0.07568926      -0.12360034       0.14800771
       410  1       -11     -0.00972275      -0.10497097      -0.18400138       0.21206180
       411  1        22     -1.28845629       0.30154657      -2.05698274       2.44585935
       412  1        22     -2.23252798       0.59457174      -3.29714955       4.02602681
       413  1        22     -0.82313203       0.01731633      -1.04023122       1.32662247
       414  1        22     -0.47554372       0.09860382      -0.70321906       0.85462366
       416  1      -211     -0.57400341       0.09301107      -0.35278382       0.69431058
       417  1       211     -5.76649996       0.65721115      -5.15371928       7.76303745
       418  1        22     -0.87972985       0.01270998      -0.69893718       1.12365446
       419  1        22     -0.67068072       0.09676933      -0.64458080       0.93523330
       420  1        22     -0.55765231       0.13153296      -0.42665591       0.71436145
       421  1        22     -0.49206108      -0.00752440      -0.32858346       0.59173289
       422  1        22     -0.72919875       0.06336561      -0.50384746       0.88859906
       423  1        22     -0.04558635      -0.01551459      -0.07482612       0.08898183
       425  1       130      3.76040471       0.56021808       1.98914178       4.31958891
       429  1        22      0.11308567       0.00397626       0.08104147       0.13918297
       430  1        22      0.46907849       0.21340375       0.13946377       0.53387821
       431  1       321     -4.14031249      -2.98290214      -1.90713957       5.46998309
       433  1      -211     -0.77534694      -0.52403871      -0.50787197       1.07386832
       434  1       211     -1.23737457      -0.32418988      -0.46110079       1.36685356
       435  1       130     -5.42697701      -3.10860276      -1.90769314       6.55762603
       436  1        22     -2.18054343      -1.44799219      -1.21519564       2.88585368
       437  1        22     -0.34243859      -0.23950660      -0.13703452       0.43977956
       438  1      -211     -2.75640409      -0.95158617       1.09063238       3.11644646
       442  1       211    -23.28817544      -3.94147250       4.88485684      24.11961084
       443  1      -211    -12.56170524      -2.47603498       2.24324088      12.99918448
       444  1       211     -2.58167138      -0.66821781       0.40203282       2.70049113
       445  1      -211     -5.97542995      -0.75736316       1.27196236       6.15765621
       446  1      -211     30.59200732       4.40677125      -3.90482869      31.15377523
       447  1       211     27.93389962       4.03753224      -3.16970259      28.40195255
       449  1      -211     -0.10114411       0.10359639       6.99498360       6.99787380
       450  1       211     -0.60158390      -0.14748981      12.33548376      12.35181346
       451  1      -211     -1.89808618       0.59804240      -1.62332538       2.57197413
       452  1       211     -2.52341545       0.35245155      -1.83628564       3.14376723
       453  1      -211      0.02712605      -0.17446710       1.26518526       1.28504791
       454  1       211     -0.49939616      -0.19390986       3.02806256       3.07825279
       455  1        22      1.32886391       0.29996000       0.84575835       1.60348448
       456  1        22      1.23357885       0.24838132       0.63622766       1.41003393
       457  1        22      1.38183656       0.42868033       0.76045517       1.63448192
       458  1        22      0.15854176       0.08230614       0.05573006       0.18712464
       459  1        22      2.44944760       0.62954668       1.38074142       2.88141796
       460  1        22      0.63633780       0.18908321       0.43780142       0.79520333
       461  1        22     -0.22153543      -0.13069711       0.03674521       0.25982666
       462  1        22     -0.19549079      -0.24421033      -0.05238866       0.31717488
       463  1        22     -0.75844956      -0.19057235       0.18323824       0.80320595
       464  1        22     -3.38467984      -1.05622848       0.61976175       3.59941395
       465  1       -13    -13.58140803      -2.20870647       1.92106193      13.89369178
       466  1        14     -1.30872601      -0.31967917       0.19518036       1.36126923
       469  1        22     -0.46089012      -0.08645670       0.11096702       0.48187980
       470  1        22     -3.15973921      -0.52684680       0.40558466       3.22893455
       471  1      -211     -0.55229364      -0.21900581       4.87015558       4.90824683
       472  1       211     -0.11502077       0.13514534       1.65410733       1.66944448
       474  1      -211     -6.22951387      -1.16014976       0.74785057       6.38212744
       475  1        22    -11.74601123      -2.06278431       1.34223976      12.00106105
       476  1        22     -0.75827771      -0.12912050       0.12092841       0.77864040
       477  1       130    -10.97793042      -1.23657930       1.66681948      11.18347206
 2  224
         1 21      2212      0.00000000       0.00000000    3999.99988996    4000.00000000
         2 21      2212      0.00000000       0.00000000   -3999.99988996    4000.00000000
         3 21        21      0.90673916       2.08594849    2046.27886111    2046.28012520
         4 21         1      2.89580833       0.15507746   -1465.51023524    1465.51310447
         5 21        21      3.13476611     -15.50882038    1773.48773682    1773.55831675
         6 21        21     -0.39981709      -7.45708692    -708.62672531     708.66607357
         7 21         6   1026.58369360     371.45584050     341.16617970    1156.43453980
         8 21        -6  -1023.84874929    -394.42175127     723.69079824    1325.78983823
         9 21        24    972.71530750     364.33829227     289.27544768    1081.15372827
        10 21         5     53.86838606       7.11754822      51.89073202      75.28081150
        11 21       -24   -996.71779527    -352.73136673     698.94720688    1270.03580571
        12 21        -5    -27.13095399     -41.69038455      24.74359135      55.75403251
        13 21         4    953.18062245     367.79743709     280.68485652    1059.53503595
        14 21        -3     19.53468506      -3.45914481       8.59059116      21.61869236
        15 21        11   -520.21331788    -146.50483704     332.73043717     634.66141145
        16 21       -12   -476.50447739    -206.22652969     366.21676972     635.37439431
        19  1        11   -520.21331788    -146.50483704     332.73043717     634.66141145
        20  1       -12   -476.50447739    -206.22652969     366.21676972     635.37439431
        69  1      -211     -0.14180477      -0.40105540       0.56940230       0.72432920
        72  1     -2212     -0.13141483       0.04006074       0.58248638       1.11288620
        73  1      -211     -0.30969831      -0.67933952       3.13951278       3.23008290
        78  1      -211     -0.46929937       0.56744706      11.89314014      11.91673194
        80  1      -211      0.01397465       0.10511267       4.75780867       4.76103635
        88  1      2112     -0.23064878      -0.74777225     320.02726815     320.02960412
        95  1     -2112      0.58089134       0.42960557      13.66651330      13.71781226
        97  1       321      0.29908642       0.60496862       7.40622650       7.45327255
       102  1       321     -0.87902856       2.37862831       2.37184198       3.50711266
       107  1      -211     -0.12867888       0.72110179      -0.25573808       0.78830691
       108  1       211     -0.00491929      -0.28320741      -0.33948586       0.46363895
       110  1       211     -0.86323444       0.32680362    -783.60187221     783.60242827
       111  1      2212     -1.03602827      -0.67146389   -1227.21484140    1227.21582108
       114  1      -211      0.50927963      -0.25449739     -34.18732882      34.19235391
       122  1     -2112     -1.37396061       3.38308625      -2.13050276       4.33068980
       123  1      2212     -2.09018947       4.02695199      -2.23664102       5.14472040
       132  1       211      1.41427174      -0.48763207     -33.70486307      33.73833464
       136  1       211      0.20603522      -0.03836825      -5.45674106       5.46254752
       140  1      -211      0.27454478      -0.04592567     -12.13716865      12.14116249
       143  1       321      1.08154948      -0.49357209      -0.08161751       1.28983141
       152  1       211      4.97823545       1.77667599       1.11789883       5.40449658
       154  1       321     33.55751294      12.83618793      10.07832442      37.31877087
       155  1      -211    211.31473145      80.46594361      62.30118683     234.54240804
       158  1        22     -0.15948419      -0.25288153       0.20020020       0.35981161
       159  1       211      0.11310441      -0.20675732       0.04606510       0.27774624
       161  1        22     -0.22086340      -0.70471745       0.15382430       0.75436678
       163  1      2212     -0.49178218      -0.30543799       1.76869426       2.08417179
       165  1       211      0.11970767       0.06212860       0.41999575       0.46267279
       167  1      -321      0.24699692       0.24743847      22.66850106      22.67656973
       169  1     -2212     -0.05938039      -0.51118745      22.22165972      22.24741220
       170  1       211      0.04320386      -0.05419229       5.89322652       5.89528642
       171  1      2212      0.27490249      -0.16787941      26.74781661      26.76620628
       172  1       211     -0.05606102      -0.12520401       2.11092874       2.11998086
       173  1        22     -0.25628102      -0.44278996      60.01072383      60.01290459
       174  1        22     -0.12742448      -0.09772686      14.46397360      14.46486501
       175  1      -211      0.01536609      -0.06185167      20.42148249      20.42205887
       176  1       211      0.20942241       0.42397140      75.32366121      75.32527482
       178  1        22     -0.01340558      -0.01684463      80.37815695      80.37815983
       179  1        22     -0.02641321       0.00273637       3.01182617       3.01194323
       180  1       211     -0.00556020      -0.24640076      42.82756935      42.82850593
       182  1      -211      0.11958920       0.31971506     131.67226430     131.67278073
       183  1       211     -0.04310671       0.05897186      42.38783619      42.38812891
       185  1        22     -0.24591685      -0.29409432     103.54497064     103.54568032
       186  1        22     -0.33874949      -0.56859346     144.13451186     144.13603144
       187  1     -2112     -0.21000566       0.14360900     165.05695028     165.05982053
       189  1      -211     -0.62083889      -0.11859504      60.59553098      60.59898811
       190  1       211      0.08445890      -0.33849284      51.51081431      51.51218478
       191  1      2212      0.14423731       0.44563846      53.91728348      53.92748100
       192  1      -211      0.09731130       0.24475483      20.09084069      20.09305188
       193  1      -321      0.21405393      -0.69330110      38.12348176      38.13358084
       194  1       211      0.27186698       0.06561147      12.62602746      12.62989571
       195  1       130     -0.69897545       0.39095196      31.86688821      31.88083515
       196  1        22      0.01380450       0.01247833       0.81988918       0.82010033
       197  1        22     -0.32059862       0.27900818      14.52062850      14.52684691
       198  1      2212      0.79189249       1.56044169      10.14214851      10.33467943
       199  1      -211      0.01922042       0.14480672       0.79969727       0.82482357
       200  1      -211     -0.00167776       0.14247734       0.40147326       0.44828916
       201  1       211      1.52030962       2.22062795      15.77554539      16.00405705
       202  1     -2212      0.12080863      -0.18865890       2.23901964       2.43797999
       204  1      2112      0.16866755       0.17118526       3.08935019       3.23799777
       208  1     -2212     -0.98392544       2.12769586       1.61400934       2.99676087
       210  1       321     -0.05397285       0.85987006       1.01297792       1.41846918
       212  1      2112     -0.74498295       0.87226446       0.59702908       1.59846188
       213  1      -211     -0.20243042      -0.04797213       0.13781683       0.28592423
       214  1       211     -0.53526468      -0.25597242      -0.76251146       0.97618321
       217  1      -211     -0.14631396      -0.13409565     -11.93620257      11.93866831
       219  1       211     -0.19681116      -0.01153854     -51.77931868      51.77988211
       220  1      2212     -0.06152292      -0.42486071     -68.11945788      68.12727195
       221  1       211     -0.17560669       0.08911427     -23.83869207      23.83991398
       223  1      -211     -0.21600902      -0.18381918      -0.96777882       1.01809873
       225  1       211      0.01487555      -0.06544146      -0.62936182       0.64813575
       226  1      -211     -0.34193813       0.12147274      -0.79478223       0.88478014
       228  1       211     -0.01322478       0.04903216      -0.01846946       0.14966614
       229  1      -211     -0.35297541      -0.09048490      -0.37182329       0.53899119
       231  1        22      0.09597503       0.38891780      -0.51037105       0.64880418
       232  1        22      0.09011575       0.51850306      -0.94372210       1.08054509
       233  1        22     -0.35318161       0.80928216      -0.42337624       0.97924578
       234  1        22     -0.53547852       1.43566986      -0.91288273       1.78360312
       235  1      -211     -0.08346191       0.49523189       0.24052412       0.57406633
       236  1       211      0.01521998       0.16374274      -0.12547266       0.24953257
       241  1        22      0.32201599       0.13393198       0.34986923       0.49400461
       242  1        22      0.62729710       0.07130143       0.57591221       0.85455276
       244  1      -211      2.06109626       0.33221864       1.60654924       2.63798546
       247  1      -211      0.75369550      -1.72995278    -180.61350025     180.62341140
       249  1      -211      0.22798683      -0.14471580     -46.32615246      46.32714973
       250  1       211      0.41086024      -0.47449373     -79.88536976      79.88795737
       252  1      -211     -0.38241865      -0.05101033     -12.72927789      12.73588793
       253  1       211      0.04187187      -0.65954457     -23.19861907      23.20845016
       254  1      -211      0.14215307      -0.16002421     -24.34563700      24.34697797
       256  1      -211      1.06556400       0.44101525     -18.97302759      19.00855536
       257  1       211      1.26195646       0.05504341     -33.38509674      33.40927608
       258  1      -211      0.63439314      -0.51762524     -36.79614898      36.80552201
       261  1       211      0.39596915       0.19750358     -10.07084946      10.08153202
       262  1       130     -0.03821431       0.08120801     -12.46472174      12.47497570
       263  1      -211     -0.10631959       0.06282181      -0.86567293       0.88550542
       264  1       211      0.77166088       1.83541798      -9.88211360      10.08166002
       265  1       211      0.22269609      -0.05431257      -0.07298287       0.27811812
       266  1      -211      1.77291150      -0.24742709       1.26998981       2.19927016
       268  1      -211      1.59964866       0.06040543       0.44145436       1.66639923
       269  1       321      1.56411858       0.16926635       1.10965960       1.98748671
       270  1      -211      2.19787001       0.16365091       0.89619781       2.38328859
       273  1       211      3.06148962      -0.17603398       1.55912377       3.44297159
       274  1      -211     11.16162180       4.03720610       3.71707429      12.43852705
       277  1       321     25.10895851       9.08161168       8.22948652      27.94465167
       278  1      -211      1.83580448       0.65415990       0.75175047       2.09349273
       279  1      -321     21.45593044       8.52332963       5.93658218      23.84304401
       282  1       211     37.05389847      14.36543598      10.91812236      41.21385712
       283  1        12     -3.75645371      -4.82966862       3.59970868       7.09891161
       284  1       -11     -7.44753148     -13.43999051       9.15839271      17.88785139
       286  1        22     -0.15471875      -0.06139219       0.10418620       0.19637122
       287  1        22     -0.35932033       0.00335635       0.41355977       0.54786316
       288  1        22     -0.34199349      -0.81119637       0.62044707       1.07701145
       289  1        22     -0.92343752      -1.71016298       1.46019497       2.43095940
       290  1        22     -0.11870418      -0.20631451       0.42967402       0.49119866
       291  1        22      0.02366461      -0.18745320       0.33726873       0.38658623
       292  1        22     -0.06218813      -0.04129898       0.27702658       0.28690886
       293  1        22      0.00363122      -0.20238400       1.28460182       1.30045158
       294  1        22     -0.11274170       0.03918884       6.40221956       6.40333208
       295  1        22     -0.08357590      -0.03936533      13.44441142      13.44472882
       296  1        22      0.19518019       0.04723043      15.88295727      15.88422670
       297  1        22      0.04635735      -0.05812923       4.56435294       4.56495847
       298  1        22     -0.09538514      -0.00364505      63.02187560      63.02194789
       299  1        22     -0.54816601      -0.35973798     406.73671804     406.73724651
       300  1        22     -0.03248969       0.02585156      28.09928872      28.09931940
       301  1        22      0.04697978      -0.02912656       6.47283544       6.47307146
       302  1        22     -0.00617288      -0.10498069      13.62145895      13.62186489
       303  1        22      0.04346355       0.00987777       1.92654716       1.92706269
       304  1        22     -0.11558515       0.13097914       0.68702925       0.70888973
       305  1        22     -0.06819579      -0.02740140       0.21234172       0.22470093
       306  1        22     -0.08798999      -0.00719318       0.24528341       0.26068742
       307  1        22     -0.06846634      -0.01921991       0.94630081       0.94896905
       308  1       130      0.21286659       0.65964254       0.60882083       1.04822646
       309  1        22     -0.25972511       0.66515516       0.74388860       1.03114440
       310  1        22     -0.04592530       0.02526155       0.04392786       0.06838813
       311  1        22     -0.50720762       1.11963837       0.78957434       1.46091659
       312  1        22     -0.15240026       0.24475494       0.25194421       0.38289255
       313  1        22     -0.17142905       0.54220781       0.63719967       0.85404955
       314  1        22     -0.21630975       1.16306888       1.13762703       1.64125391
       315  1        22     -0.04629791      -0.02489129       0.07844022       0.09442426
       316  1        22     -0.03383613      -0.14428653      -0.00344574       0.14824088
       317  1       130     -0.39735351       0.51148585     -74.80966651      74.81412558
